player,pos,team,cost,own,gw,mean,solio,blended,src,sd,defcon_ev,cs_ev,p5,median,p95,opponent,is_home,lam_for,lam_against,opp_att_strength,opp_def_strength,opp_att_rank,opp_def_rank,own_att_strength,own_def_strength,attack_ease,clean_sheet_prob,player_code,cold_start,minutes_prior,p_start_prior,npxgi_rate90,xa_rate90,defcon_rate90,pen_xg90,exp_minutes_src,npxgi_alpha,npxgi_beta,xa_alpha,xa_beta,defcon_alpha,defcon_beta,start_a,start_b,sub_app_rate,exp_minutes,pen_order,fk_order,corner_order
Szoboszlai,MID,Liverpool,7.0,43.2,1,4.4,4.73,4.565,blend(w_ours=0.5),3.936,0.066,0.208,0.0,2.0,11.985,Newcastle,0,1.6588976020233708,1.4912115920359035,0.030854803261021555,-0.06096728233925829,9,15,0.1540094947008591,-0.01817713701313463,1.1512452256552388,0.22509976117657812,424876,False,4480.0,0.8767942583732058,0.34534966285965946,0.19424584606576628,6.64034057545508,0.1,player history,13.06956613,37.84444444444444,7.351126129999999,37.84444444444444,251.3,37.84444444444444,36.65,5.149999999999998,0.08333333333333333,87.24039855072465,1.0,1.0,1.0
Guéhi,DEF,Man City,6.0,22.8,1,4.4,,4.4,model,3.817,0.089,1.403,0.0,2.0,13.254,Bournemouth,1,2.1225069613908025,1.109835034128053,0.10826347076159326,-0.05559135062668036,6,14,0.34937094255506673,0.2997093233993791,1.472981818010214,0.32961333154107314,209036,False,4679.5,0.9504950495049505,0.15738807496791843,0.05971345959415058,6.140199963335354,0.0,player history,6.200478089,39.39611111111111,2.352478089,39.39611111111111,241.89999999999998,39.39611111111111,38.4,2.0000000000000018,0.0,89.74436741767764,,,
Amad,MID,Man United,6.0,1.7,1,4.269,,4.269,model,4.825,0.013,0.287,0.0,2.0,14.717,Hull,0,2.733033499913808,0.866082845793049,-0.4634137271367569,-0.46420343043910733,20,20,0.2414384945073154,0.03815348189021553,1.8966763014750996,0.42059586548887884,493250,False,3289.5,0.7070422535211267,0.3916145794647543,0.18517763701241913,5.730278117894001,0.0,player history,11.194302754,28.584999999999997,5.293302754,28.584999999999997,163.8,28.584999999999997,25.099999999999998,10.400000000000002,0.26666666666666666,86.5935400516796,,,3.0
Tzolis,MID,Arsenal,6.5,3.9,1,4.234,4.65,4.442,blend(w_ours=0.5),5.481,0.267,0.441,0.0,3.0,15.717,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,439509,True,0.0,0.7875096774360544,0.2803833916294282,0.1312037730133824,8.189865176177413,0.0,positional fallback,0.4205750874441423,1.5,0.19680565952007362,1.5,12.28479776426612,1.5,4.725058064616326,1.2749419353836737,0.0,83.1,,,4.0
Dalot,DEF,Man United,5.0,3.1,1,4.192,4.5,4.346,blend(w_ours=0.5),4.038,0.048,1.508,0.0,2.0,12.612,Hull,0,2.733033499913808,0.866082845793049,-0.4634137271367569,-0.46420343043910733,20,20,0.2414384945073154,0.03815348189021553,1.8966763014750996,0.42059586548887884,216051,False,4015.5,0.8014981273408239,0.14624063086810454,0.08106705863966111,4.776279273577097,0.0,player history,5.006060528999999,34.23166666666667,2.7750605289999997,34.23166666666667,163.5,34.23166666666667,32.099999999999994,7.950000000000001,0.14563106796116504,87.77720739219713,,,
Raya,GK,Arsenal,6.0,31.1,1,4.191,4.56,4.376,blend(w_ours=0.5),2.59,0.0,2.342,1.0,5.51,6.51,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,154561,False,5040.0,0.9537037037037037,0.003606212985781991,0.0028953125118483416,1.5592417061611374,0.0,player history,0.152182188,42.199999999999996,0.122182188,42.199999999999996,65.8,42.199999999999996,41.199999999999996,1.9999999999999991,0.0,89.99076175040518,,,
Shaw,DEF,Man United,4.5,24.2,1,4.19,,4.19,model,3.416,0.253,1.682,0.0,3.0,9.985,Hull,0,2.733033499913808,0.866082845793049,-0.4634137271367569,-0.46420343043910733,20,20,0.2414384945073154,0.03815348189021553,1.8966763014750996,0.42059586548887884,106760,False,3394.0,0.8653555219364599,0.08228775743820395,0.058663522802177036,6.847456345906721,0.0,player history,2.419077207,29.397777777777776,1.7245772069999998,29.397777777777776,201.3,29.397777777777776,28.599999999999998,4.449999999999999,0.08433734939759036,86.52745995423342,,,3.0
Enzo,MID,Chelsea,7.0,5.5,1,4.155,,4.155,model,3.821,0.009,0.238,0.0,2.0,11.985,Fulham,0,1.5201447843930607,1.3270563054998774,-0.09520514737496588,-0.0035171594464234145,14,9,0.11976511913229088,-0.02705992349099506,1.0549532552236267,0.2652569485768734,448047,False,4587.0,0.9019138755980861,0.44590412634663446,0.20310915952770833,5.067654916831854,0.0,player history,17.246085259999997,38.67666666666666,7.855585259999999,38.67666666666666,196.0,38.67666666666666,37.699999999999996,4.1000000000000005,0.05555555555555555,87.77195767195768,2.0,2.0,3.0
Cherki,MID,Man City,7.5,8.9,1,4.143,,4.143,model,4.635,0.049,0.216,0.0,2.0,13.717,Bournemouth,1,2.1225069613908025,1.109835034128053,0.10826347076159326,-0.05559135062668036,6,14,0.34937094255506673,0.2997093233993791,1.472981818010214,0.32961333154107314,466052,False,1772.0,0.48708487084870855,0.580244705859375,0.3821183817068326,7.132547669491525,0.0,player history,9.737795597000002,16.782222222222224,6.412795597,16.782222222222224,119.7,16.782222222222224,13.2,13.899999999999997,0.5151515151515151,81.73594470046083,,2.0,1.0
Isak,FWD,Liverpool,9.0,13.6,1,4.11,5.07,4.59,blend(w_ours=0.5),4.506,0.0,0.0,0.0,2.0,12.707,Newcastle,0,1.6588976020233708,1.4912115920359035,0.030854803261021555,-0.06096728233925829,9,15,0.1540094947008591,-0.01817713701313463,1.1512452256552388,0.22509976117657812,219168,False,2078.5,0.712121212121212,0.5448900065567117,0.08501580730455956,1.8313574306501639,0.1,player history,10.443422408999998,19.16611111111111,1.629422409,19.16611111111111,35.1,19.16611111111111,18.799999999999997,7.600000000000001,0.21875,81.16329966329967,1.0,,
Eze,MID,Arsenal,6.5,3.0,1,4.059,,4.059,model,4.695,0.0,0.346,0.0,2.0,14.717,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,232413,False,3185.0,0.6346153846153846,0.3956976768753751,0.13974048543708742,3.9319863972794566,0.0,player history,10.989403815,27.77222222222222,3.880903815,27.77222222222222,109.2,27.77222222222222,24.75,14.250000000000002,0.35,81.44424083769634,,3.0,
Gvardiol,DEF,Man City,5.5,13.7,1,4.024,,4.024,model,4.155,0.008,1.257,0.0,2.0,13.254,Bournemouth,1,2.1225069613908025,1.109835034128053,0.10826347076159326,-0.05559135062668036,6,14,0.34937094255506673,0.2997093233993791,1.472981818010214,0.32961333154107314,477424,False,3009.5,0.8066115702479338,0.19539400102665516,0.06346039700418657,4.017840237308818,0.0,player history,5.159812806,26.40722222222222,1.6758128060000002,26.40722222222222,106.1,26.40722222222222,24.4,5.850000000000001,0.12,88.42838196286472,,,
Hincapie,DEF,Arsenal,5.5,3.9,1,4.017,,4.017,model,3.824,0.428,1.607,0.0,3.0,10.254,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,448104,False,1787.0,0.6186440677966101,0.10341808893418371,0.07785427803274377,8.432507068183313,0.0,player history,1.747650794,16.898888888888887,1.3156507939999997,16.898888888888887,142.5,16.898888888888887,14.599999999999998,9.000000000000004,0.25,88.17510548523207,,,
Foden,MID,Man City,7.0,6.3,1,3.914,,3.914,model,4.59,0.005,0.223,0.0,2.0,12.985,Bournemouth,1,2.1225069613908025,1.109835034128053,0.10826347076159326,-0.05559135062668036,6,14,0.34937094255506673,0.2997093233993791,1.472981818010214,0.32961333154107314,209244,False,2967.5,0.6279373368146214,0.46400320837575887,0.21680755388646286,5.260624134625626,0.0,player history,12.101461453999999,26.080555555555552,5.654461453999999,26.080555555555552,137.2,26.080555555555552,24.049999999999997,14.25,0.3163265306122449,84.00994623655913,,,3.0
Ndiaye,MID,Everton,6.0,15.4,1,3.883,4.8,4.342,blend(w_ours=0.5),3.484,0.05,0.326,0.0,2.0,9.358,Crystal Palace,1,1.278355516435772,1.1103624085880477,-0.18395913903091154,0.0026400553296110373,16,8,-0.10152256896394296,0.008443134987026318,0.8871558336039996,0.3294395477169476,440993,False,4001.0,0.8919631093544137,0.2788964159409907,0.11486704153124694,6.544761780701469,0.1,player history,9.515635827,34.11888888888889,3.919135827,34.11888888888889,223.3,34.11888888888889,33.849999999999994,4.1,0.061855670103092786,85.6380859375,1.0,,
Ballard,DEF,Sunderland,5.0,4.4,1,3.863,,3.863,model,3.651,0.816,1.183,0.0,3.0,9.896,Ipswich,0,1.4694831709390819,1.0319022211648274,-0.2756852033521451,-0.2873076154141813,19,19,-0.20262032259882085,0.04642591236869285,1.0197950028144689,0.35632849986849524,223827,False,2144.0,0.7160493827160495,0.12232656781680598,0.027793023655974705,10.97808899932234,0.0,player history,2.406843181,19.675555555555555,0.5468431810000001,19.675555555555555,216.0,19.675555555555555,17.4,6.899999999999998,0.2413793103448276,88.07761732851986,,,
Mosquera,DEF,Arsenal,5.5,14.1,1,3.862,5.54,4.701,blend(w_ours=0.5),3.782,0.488,1.472,0.0,2.0,9.985,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,500040,False,986.0,0.37810945273631835,0.07889505559258489,0.05546243738804416,9.223078525307226,0.0,player history,0.841722582,10.668888888888889,0.591722582,10.668888888888889,98.39999999999999,10.668888888888889,7.6,12.500000000000002,0.5217391304347826,85.38321167883211,,,
Wirtz,MID,Liverpool,7.5,14.5,1,3.848,4.58,4.214,blend(w_ours=0.5),3.894,0.049,0.205,0.0,2.0,11.985,Newcastle,0,1.6588976020233708,1.4912115920359035,0.030854803261021555,-0.06096728233925829,9,15,0.1540094947008591,-0.01817713701313463,1.1512452256552388,0.22509976117657812,494595,False,2374.0,0.7712177121771218,0.4257468992804639,0.18180860339062016,6.913759188321772,0.0,player history,9.138420667,21.464444444444442,3.902420667,21.464444444444442,148.39999999999998,21.464444444444442,20.9,6.2,0.18181818181818182,82.31406727828747,,2.0,3.0
Gyökeres,FWD,Arsenal,7.5,13.0,1,3.833,,3.833,model,4.521,0.001,0.0,0.0,2.0,12.707,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,224117,False,2217.0,0.5958904109589042,0.4707114514737362,0.07853295649596574,3.6357648608595423,0.0,player history,9.528768816,20.243333333333332,1.5897688159999999,20.243333333333332,73.6,20.243333333333332,17.4,11.799999999999997,0.3888888888888889,80.01985559566788,2.0,,
Havertz,FWD,Arsenal,7.5,3.4,1,3.816,4.52,4.168,blend(w_ours=0.5),4.867,0.0,0.0,0.0,2.0,12.707,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,219847,False,1514.0,0.6112469437652812,0.5396477616709279,0.09117054705218829,2.4702962851556625,0.0,player history,7.9735954829999995,14.775555555555556,1.347095483,14.775555555555556,36.5,14.775555555555556,12.5,7.949999999999999,0.3617021276595745,82.32125603864735,,,
Schade,MID,Brentford,6.0,1.9,1,3.812,,3.812,model,4.276,0.004,0.222,0.0,2.0,12.985,Tottenham,1,1.6621033154275269,1.2718632868158128,-0.08276055477367329,-0.09297374902858409,13,17,0.06619017754922284,-0.025658339285556685,1.1534699333447622,0.28030883911832716,513418,False,3894.5,0.7679425837320574,0.41362138270780835,0.07550746985297799,4.752098526442267,0.0,player history,13.76968562,33.29055555555556,2.51368562,33.29055555555556,158.2,33.29055555555556,32.099999999999994,9.700000000000001,0.2037037037037037,82.80636550308009,2.0,,
Senesi,DEF,Tottenham,6.0,10.3,1,3.798,,3.798,model,3.133,1.117,0.812,0.0,3.0,8.985,Brentford,0,1.2718632868158128,1.6621033154275269,0.06619017754922284,-0.025658339285556685,7,12,-0.08276055477367329,-0.09297374902858409,0.8826503425208133,0.18973947813790137,221466,False,3842.0,0.895397489539749,0.16496342827262284,0.11670026682097721,10.52848550381834,0.0,player history,5.424364107000001,32.882222222222225,3.837364107,32.882222222222225,346.2,32.882222222222225,32.099999999999994,3.749999999999999,0.054945054945054944,88.01334702258725,,,
Tarkowski,DEF,Everton,6.0,9.7,1,3.778,4.69,4.234,blend(w_ours=0.5),3.059,0.281,1.389,0.0,2.0,8.896,Crystal Palace,1,1.278355516435772,1.1103624085880477,-0.18395913903091154,0.0026400553296110373,16,8,-0.10152256896394296,0.008443134987026318,0.8871558336039996,0.3294395477169476,17761,False,4792.0,0.9433051869722557,0.12144093803388148,0.05769797368116101,7.553802008608321,0.0,player history,4.890561509,40.27111111111111,2.3235615089999997,40.27111111111111,304.2,40.27111111111111,39.099999999999994,2.349999999999999,0.009345794392523364,89.68909710391823,,,
Maguire,DEF,Man United,5.0,9.8,1,3.771,,3.771,model,3.767,0.125,1.466,0.0,2.0,10.896,Hull,0,2.733033499913808,0.866082845793049,-0.4634137271367569,-0.46420343043910733,20,20,0.2414384945073154,0.03815348189021553,1.8966763014750996,0.42059586548887884,95658,False,2527.5,0.7072758037225042,0.09762358993747702,0.026965259668995958,6.011033468186834,0.0,player history,2.211987842,22.65833333333333,0.610987842,22.65833333333333,136.2,22.65833333333333,20.9,8.65,0.2602739726027397,85.61926605504588,,,
Gibbs-White,MID,Nott'm Forest,8.0,11.6,1,3.756,5.36,4.558,blend(w_ours=0.5),3.541,0.001,0.251,0.0,2.0,9.358,Leeds,1,1.4343214784099527,1.3052081015722627,-0.0462122466265176,-0.08963999810273936,11,16,-0.07796460427186737,-0.016886877012869297,0.9953934179301794,0.2711161094860299,222531,False,4512.0,0.9102870813397129,0.3606755639044452,0.1069960049264963,3.932446622331117,0.0,player history,13.739334481,38.093333333333334,4.075834480999999,38.093333333333334,149.8,38.093333333333334,38.05,3.7499999999999996,0.046296296296296294,85.50996503496505,,1.0,
João Pedro,FWD,Chelsea,7.5,55.9,1,3.752,4.8,4.276,blend(w_ours=0.5),3.801,0.0,0.0,0.0,2.0,12.707,Fulham,0,1.5201447843930607,1.3270563054998774,-0.09520514737496588,-0.0035171594464234145,14,9,0.11976511913229088,-0.02705992349099506,1.0549532552236267,0.2652569485768734,475168,False,3634.5,0.8089591567852437,0.5112069832951335,0.08780353998187732,3.025425083950749,0.0,player history,15.984590355999996,31.26833333333333,2.7454703560000002,31.26833333333333,94.6,31.26833333333333,30.7,7.2500000000000036,0.15463917525773196,82.6456102783726,,,
Virgil,DEF,Liverpool,6.5,16.8,1,3.709,,3.709,model,3.293,0.461,1.007,0.0,2.0,9.896,Newcastle,0,1.6588976020233708,1.4912115920359035,0.030854803261021555,-0.06096728233925829,9,15,0.1540094947008591,-0.01817713701313463,1.1512452256552388,0.22509976117657812,97032,False,5085.0,0.9540757749712974,0.1172932631492362,0.03224132425381904,6.655699177438308,0.0,player history,4.990828347,42.55,1.371868347,42.55,283.2,42.55,41.55,1.9999999999999998,0.0,89.77090032154341,,,
Anderson,MID,Man City,6.5,11.2,1,3.696,,3.696,model,3.041,0.429,0.303,0.0,3.0,9.358,Bournemouth,1,2.1225069613908025,1.109835034128053,0.10826347076159326,-0.05559135062668036,6,14,0.34937094255506673,0.2997093233993791,1.472981818010214,0.32961333154107314,215379,False,4703.0,0.8897818599311137,0.19128623477162351,0.12460927455152859,9.74509418601387,0.0,player history,7.570896632,39.57888888888888,4.931896631999999,39.57888888888888,385.7,39.57888888888888,38.75,4.799999999999998,0.07079646017699115,86.29158075601374,,,3.0
Rogers,MID,Chelsea,7.5,26.4,1,3.659,,3.659,model,3.091,0.008,0.265,0.95,2.0,9.358,Fulham,0,1.5201447843930607,1.3270563054998774,-0.09520514737496588,-0.0035171594464234145,14,9,0.11976511913229088,-0.02705992349099506,1.0549532552236267,0.2652569485768734,244850,False,4844.5,0.9451575262543757,0.30272465485161765,0.12798038051158786,4.577250317523182,0.0,player history,12.314670778999998,40.67944444444444,5.206170778999999,40.67944444444444,186.2,40.67944444444444,40.5,2.350000000000003,0.009009009009009009,87.14448105436574,,,
Thiaw,DEF,Newcastle,5.0,2.0,1,3.626,,3.626,model,3.721,0.753,0.754,0.0,2.314,10.896,Liverpool,1,1.4912115920359035,1.6588976020233708,0.1540094947008591,-0.01817713701313463,4,11,0.030854803261021555,-0.06096728233925829,1.0348741379089026,0.19034870450710345,465642,False,2963.0,0.856140350877193,0.1655566943389787,0.03152231014035237,9.475704961392433,0.0,player history,4.31201608,26.045555555555556,0.8210160799999999,26.045555555555556,246.8,26.045555555555556,24.4,4.1,0.08571428571428572,89.43633952254642,,,
Rashford,MID,Man United,7.0,1.5,1,3.618,,3.618,model,4.733,0.0,0.238,0.0,2.0,13.725,Hull,0,2.733033499913808,0.866082845793049,-0.4634137271367569,-0.46420343043910733,20,20,0.2414384945073154,0.03815348189021553,1.8966763014750996,0.42059586548887884,176297,False,713.0,0.5411764705882353,0.3990963463788844,0.1865297100507086,2.9489013132232484,0.0,player history,3.4105,8.545555555555556,1.5939999999999999,8.545555555555556,25.200000000000003,8.545555555555556,6.8999999999999995,5.8500000000000005,0.44,78.63543307086614,,,
Lacroix,DEF,Chelsea,6.0,11.3,1,3.608,,3.608,model,3.217,0.455,1.101,0.0,2.0,8.896,Fulham,0,1.5201447843930607,1.3270563054998774,-0.09520514737496588,-0.0035171594464234145,14,9,0.11976511913229088,-0.02705992349099506,1.0549532552236267,0.2652569485768734,437499,False,4644.0,0.9179734620024126,0.1076844635224949,0.029808696651329247,7.686605316973416,0.0,player history,4.212616213,39.12,1.166116213,39.12,300.7,39.12,38.05,3.3999999999999977,0.018691588785046728,88.94667832167832,,,
Groß,MID,Brighton,5.5,10.8,1,3.6,4.53,4.065,blend(w_ours=0.5),3.533,0.003,0.243,0.0,2.0,9.358,Aston Villa,1,1.3891747436235595,1.298952612553691,0.05576938240209805,0.02468029496173978,8,6,0.002114258889398704,0.0903677300833893,0.9640623925471997,0.2728173889514371,60307,False,1636.0,0.8439306358381502,0.2827430302996043,0.19251663120407012,4.5852176370830975,0.1,player history,4.445977072,15.724444444444444,3.027217072,15.724444444444444,72.1,15.724444444444444,14.6,2.7000000000000015,0.05263157894736842,88.2139240506329,1.0,,1.0
Lammens,GK,Man United,5.0,19.6,1,3.56,,3.56,model,2.513,0.0,1.852,0.0,2.0,6.51,Hull,0,2.733033499913808,0.866082845793049,-0.4634137271367569,-0.46420343043910733,20,20,0.2414384945073154,0.03815348189021553,1.8966763014750996,0.42059586548887884,465247,False,2880.0,0.9242424242424242,0.0034691568897637797,0.0022880545275590553,1.18503937007874,0.0,player history,0.088116585,25.4,0.058116585,25.4,30.099999999999998,25.4,24.4,2.000000000000001,0.0,89.98488063660477,,,
Gakpo,MID,Liverpool,7.0,3.3,1,3.534,4.35,3.942,blend(w_ours=0.5),3.867,0.001,0.171,0.0,2.0,11.985,Newcastle,0,1.6588976020233708,1.4912115920359035,0.030854803261021555,-0.06096728233925829,9,15,0.1540094947008591,-0.01817713701313463,1.1512452256552388,0.22509976117657812,243298,False,3705.0,0.7490952955367913,0.4304611287061289,0.15310492126767938,4.048192771084338,0.0,player history,13.695838245,31.816666666666663,4.871288244999999,31.816666666666663,128.8,31.816666666666663,31.049999999999997,10.399999999999999,0.22429906542056074,81.55021186440678,2.0,,2.0
O.Dango,MID,Brentford,6.5,1.4,1,3.512,4.29,3.901,blend(w_ours=0.5),4.15,0.015,0.193,0.0,2.0,11.985,Tottenham,1,1.6621033154275269,1.2718632868158128,-0.08276055477367329,-0.09297374902858409,13,17,0.06619017754922284,-0.025658339285556685,1.1534699333447622,0.28030883911832716,533463,False,3274.0,0.6954787234042554,0.453936282164884,0.14715003811772973,5.434850495745178,0.0,player history,12.921044085,28.464444444444446,4.188544085,28.464444444444446,154.7,28.464444444444446,26.15,11.449999999999994,0.28125,84.09626865671642,,,4.0
Calvert-Lewin,FWD,Leeds,6.0,25.2,1,3.479,,3.479,model,3.596,0.0,0.0,0.0,2.0,12.707,Nott'm Forest,0,1.3052081015722627,1.4343214784099527,-0.07796460427186737,-0.016886877012869297,12,10,-0.0462122466265176,-0.08963999810273936,0.9057910467703698,0.23827698525564292,177815,False,3527.5,0.7792553191489362,0.4151625342958839,0.042430947182622976,2.8781600803139544,0.10077958894401134,player history,12.635933023,30.43611111111111,1.2914330229999997,30.43611111111111,87.6,30.43611111111111,29.299999999999997,8.299999999999997,0.1875,84.97874720357942,1.0,,
E.Le Fée,MID,Sunderland,6.0,12.8,1,3.478,4.42,3.949,blend(w_ours=0.5),2.854,0.385,0.319,0.0,3.0,9.358,Ipswich,0,1.4694831709390819,1.0319022211648274,-0.2756852033521451,-0.2873076154141813,19,19,-0.20262032259882085,0.04642591236869285,1.0197950028144689,0.35632849986849524,484420,False,2930.0,0.8595890410958905,0.2605197339422663,0.18913240089616545,9.635932787591555,0.0,player history,6.718514472000001,25.788888888888888,4.877514472,25.788888888888888,248.5,25.788888888888888,25.099999999999998,4.099999999999996,0.08333333333333333,86.76149870801034,2.0,2.0,
Palestra,DEF,Chelsea,5.5,2.4,1,3.468,,3.468,model,4.009,0.517,0.953,0.0,2.0,9.896,Fulham,0,1.5201447843930607,1.3270563054998774,-0.09520514737496588,-0.0035171594464234145,14,9,0.11976511913229088,-0.02705992349099506,1.0549532552236267,0.2652569485768734,620109,True,0.0,0.7836372635279232,0.1284988437474404,0.06455543898422399,8.421520428158146,0.0,positional fallback,0.1927482656211606,1.5,0.09683315847633597,1.5,12.63228064223722,1.5,4.701823581167539,1.298176418832461,0.0,87.5,,,
Watkins,FWD,Aston Villa,8.0,12.6,1,3.459,4.39,3.925,blend(w_ours=0.5),3.553,0.0,0.0,0.0,2.0,10.98,Brighton,0,1.298952612553691,1.3891747436235595,0.002114258889398704,0.0903677300833893,10,3,0.05576938240209805,0.02468029496173978,0.901449849424623,0.24928094045449567,178301,False,4138.0,0.8078703703703702,0.5252230976441611,0.056365332217520374,2.270889913471863,0.0,player history,18.4796829,35.18444444444444,1.9831828999999999,35.18444444444444,79.9,35.18444444444444,34.9,8.300000000000006,0.16071428571428573,81.80360531309297,2.0,,
Tielemans,MID,Man United,6.0,1.6,1,3.433,,3.433,model,3.633,0.021,0.316,0.0,2.0,9.358,Hull,0,2.733033499913808,0.866082845793049,-0.4634137271367569,-0.46420343043910733,20,20,0.2414384945073154,0.03815348189021553,1.8966763014750996,0.42059586548887884,166989,False,3373.0,0.8079178885630499,0.23190207951047098,0.15970984052297518,5.722701531678767,0.0,player history,6.779528460000002,29.234444444444442,4.66902846,29.234444444444442,167.3,29.234444444444442,27.549999999999997,6.549999999999997,0.1511627906976744,86.65094786729857,3.0,,
Ødegaard,MID,Arsenal,6.5,2.9,1,3.401,,3.401,model,3.989,0.001,0.33,0.0,2.0,11.985,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,184029,False,2527.0,0.5749235474006116,0.34394844861935353,0.22406027362303202,4.264063956054735,0.0,player history,7.791961020999999,22.654444444444444,5.0759610209999995,22.654444444444444,96.6,22.654444444444444,18.799999999999997,13.9,0.36585365853658536,86.08316498316499,3.0,,
Muñoz,DEF,Crystal Palace,5.5,11.4,1,3.364,,3.364,model,3.172,0.026,1.154,0.0,2.0,8.896,Everton,0,1.1103624085880477,1.278355516435772,-0.10152256896394296,0.008443134987026318,15,7,-0.18395913903091154,0.0026400553296110373,0.7705716254426368,0.27849490438197577,247348,False,4016.5,0.8805369127516778,0.22655066125813308,0.12189358933004495,4.345864905648131,0.0,player history,7.75696878,34.239444444444445,4.17356878,34.239444444444445,148.79999999999998,34.239444444444445,32.8,4.450000000000003,0.07368421052631578,88.60663983903422,,,
Keane,DEF,Everton,5.0,1.6,1,3.361,,3.361,model,3.357,0.514,1.159,0.0,2.0,8.385,Crystal Palace,1,1.278355516435772,1.1103624085880477,-0.18395913903091154,0.0026400553296110373,16,8,-0.10152256896394296,0.008443134987026318,0.8871558336039996,0.3294395477169476,106611,False,3111.0,0.7996941896024465,0.09351749886015441,0.018820844858438535,9.383502880254932,0.0,player history,2.5433642439999997,27.19666666666667,0.5118642440000001,27.19666666666667,255.2,27.19666666666667,26.15,6.549999999999997,0.13414634146341464,88.7997512437811,,,
Hume,DEF,Sunderland,4.5,4.9,1,3.348,,3.348,model,3.315,0.201,1.249,0.0,2.0,8.896,Ipswich,0,1.4694831709390819,1.0319022211648274,-0.2756852033521451,-0.2873076154141813,19,19,-0.20262032259882085,0.04642591236869285,1.0197950028144689,0.35632849986849524,487676,False,3032.0,0.7973856209150327,0.12472815922922588,0.05870659092961043,6.914395586022405,0.0,player history,3.315551646,26.58222222222222,1.560551646,26.58222222222222,183.8,26.58222222222222,24.4,6.1999999999999975,0.15789473684210525,88.72015915119364,,,2.0
Xhaka,MID,Sunderland,5.5,5.2,1,3.328,,3.328,model,2.594,0.625,0.322,0.0,3.0,8.627,Ipswich,0,1.4694831709390819,1.0319022211648274,-0.2756852033521451,-0.2873076154141813,19,19,-0.20262032259882085,0.04642591236869285,1.0197950028144689,0.35632849986849524,84450,False,2901.0,0.8776978417266187,0.164313561781197,0.12050080914069632,10.898422219324553,0.0,player history,4.200402350999999,25.563333333333333,3.080402351,25.563333333333333,278.59999999999997,25.563333333333333,24.4,3.4,0.058823529411764705,88.0814323607427,,1.0,1.0
Doku,MID,Man City,7.5,6.4,1,3.317,,3.317,model,3.791,0.005,0.214,0.0,2.0,10.986,Bournemouth,1,2.1225069613908025,1.109835034128053,0.10826347076159326,-0.05559135062668036,6,14,0.34937094255506673,0.2997093233993791,1.472981818010214,0.32961333154107314,248875,False,2529.5,0.5634588563458857,0.39229339940705177,0.26895769754735016,5.001347609830201,0.0,player history,8.894816950000001,22.673888888888886,6.09831695,22.673888888888886,113.39999999999999,22.673888888888886,20.2,15.649999999999997,0.4065934065934066,81.29873817034701,3.0,,
Merino,MID,Arsenal,6.0,1.1,1,3.313,,3.313,model,4.473,0.019,0.25,0.0,1.0,12.985,Coventry,1,2.412415862440209,0.6135278628829268,-0.24714999866925966,-0.2569973557142033,18,18,0.2714723575117312,0.5445571299369384,1.6741734031936522,0.5414373789610384,195384,False,1814.5,0.452054794520548,0.3890989125474791,0.10358126816219197,6.094860890173035,0.0,player history,6.658563224,17.11277777777778,1.7725632239999998,17.11277777777778,104.3,17.11277777777778,13.2,15.999999999999998,0.5555555555555556,84.3626728110599,,,
Collins,DEF,Brentford,5.5,2.1,1,3.291,,3.291,model,3.181,0.201,1.117,0.0,2.0,8.896,Tottenham,1,1.6621033154275269,1.2718632868158128,-0.08276055477367329,-0.09297374902858409,13,17,0.06619017754922284,-0.025658339285556685,1.1534699333447622,0.28030883911832716,432830,False,4681.0,0.8726851851851851,0.11191539943891506,0.04491086000789467,6.8133758141370855,0.0,player history,4.410337191,39.407777777777774,1.7698371910000001,39.407777777777774,268.5,39.407777777777774,37.699999999999996,5.500000000000003,0.05357142857142857,89.74867724867725,,,
